Country,Code,Year,Homicide_Count,Homicide_Rate
United Kingdom,GBR,2016,789.0,1.2017326
United Kingdom,GBR,2017,809.0,1.2245553
United Kingdom,GBR,2018,755.0,1.1364834
United Kingdom,GBR,2019,768.0,1.150068
United Kingdom,GBR,2020,673.0,1.0035868
United States,USA,1990,23438.0,9.447617
United States,USA,1991,24703.0,9.819917
United States,USA,1992,23760.0,9.311245
United States,USA,1993,24526.0,9.477557
United States,USA,1994,23326.0,8.893766
United States,USA,1995,21606.0,8.132935
United States,USA,1996,19645.0,7.303399
United States,USA,1997,18208.0,6.6843996
United States,USA,1998,16974.0,6.1536784
United States,USA,1999,15522.0,5.5598226
United States,USA,2000,15586.0,5.5191503
United States,USA,2001,19033.0,6.667239
United States,USA,2002,16229.0,5.628225
United States,USA,2006,17309.0,5.774419
United States,USA,2007,17128.0,5.6575966
United States,USA,2008,16465.0,5.386089
United States,USA,2009,15399.0,4.9913774
United States,USA,2010,14722.0,4.7309804
United States,USA,2011,14661.0,4.6709437
United States,USA,2012,14856.0,4.6915956
United States,USA,2013,14319.0,4.483442
United States,USA,2014,14164.0,4.398294
United States,USA,2015,15883.0,4.892982
United States,USA,2016,17413.0,5.3216558
United States,USA,2017,17294.0,5.2439237
United States,USA,2018,16374.0,4.929848
United States,USA,2019,16669.0,4.9859467
United States,USA,2020,21570.0,6.420751
United States,USA,2021,22941.0,6.8074665
United States Virgin Islands,VIR,1997,30.0,28.359407
United States Virgin Islands,VIR,1998,25.0,23.393236
United States Virgin Islands,VIR,1999,27.0,25.04011
United States Virgin Islands,VIR,2000,23.0,21.259878
United States Virgin Islands,VIR,2001,28.0,25.924486
United States Virgin Islands,VIR,2002,41.0,38.059696
United States Virgin Islands,VIR,2003,31.0,28.894192
United States Virgin Islands,VIR,2004,37.0,34.662693
United States Virgin Islands,VIR,2005,37.0,34.747982
United States Virgin Islands,VIR,2006,43.0,40.37009
United States Virgin Islands,VIR,2007,43.0,40.373123
United States Virgin Islands,VIR,2008,46.0,43.19979
United States Virgin Islands,VIR,2009,50.0,46.96291
United States Virgin Islands,VIR,2010,56.0,52.75951
United States Virgin Islands,VIR,2011,45.0,42.66232
United States Virgin Islands,VIR,2012,52.0,49.631107
Uruguay,URY,1990,206.0,6.6088924
Uruguay,URY,1991,194.0,6.1874595
Uruguay,URY,1992,182.0,5.770941
Uruguay,URY,1995,191.0,5.9533086
Uruguay,URY,1996,205.0,6.353371
Uruguay,URY,1997,243.0,7.4882846
Uruguay,URY,1998,244.0,7.4785075
Uruguay,URY,1999,216.0,6.5874486
Uruguay,URY,2000,214.0,6.500164
Uruguay,URY,2001,218.0,6.6041813
Uruguay,URY,2002,231.0,6.986364
Uruguay,URY,2003,197.0,5.9512978
Uruguay,URY,2004,200.0,6.0353656
Uruguay,URY,2005,190.0,5.726919
Uruguay,URY,2006,202.0,6.080158
Uruguay,URY,2007,194.0,5.828188
Uruguay,URY,2008,221.0,6.624451
Uruguay,URY,2009,226.0,6.758058
Uruguay,URY,2010,205.0,6.1145644
Uruguay,URY,2011,199.0,5.919734
Uruguay,URY,2012,267.0,7.920187
Uruguay,URY,2013,260.0,7.689622
Uruguay,URY,2014,268.0,7.901732
Uruguay,URY,2015,293.0,8.610512
Uruguay,URY,2016,267.0,7.8212743
Uruguay,URY,2017,283.0,8.269533
Uruguay,URY,2018,421.0,12.284647
Uruguay,URY,2019,394.0,11.492213
Uruguay,URY,2020,338.0,9.856853
Uruguay,URY,2021,305.0,8.901836
Uzbekistan,UZB,1990,1125.0,5.4667115
Uzbekistan,UZB,1991,1062.0,5.0393124
Uzbekistan,UZB,1992,1145.0,5.3038387
Uzbekistan,UZB,1993,1139.0,5.157132
Uzbekistan,UZB,1994,1219.0,5.4022355
Uzbekistan,UZB,1995,1157.0,5.0247097
Uzbekistan,UZB,1996,1153.0,4.9135075
Uzbekistan,UZB,1997,1054.0,4.4142365
Uzbekistan,UZB,1998,1065.0,4.390526
Uzbekistan,UZB,1999,1014.0,4.1214976
Uzbekistan,UZB,2000,1068.0,4.284759
Uzbekistan,UZB,2001,1081.0,4.2814517
Uzbekistan,UZB,2002,1058.0,4.136201
Uzbekistan,UZB,2003,963.0,3.7172995
Uzbekistan,UZB,2004,962.0,3.666868
Uzbekistan,UZB,2005,910.0,3.4244742
Uzbekistan,UZB,2006,861.0,3.1975555
Uzbekistan,UZB,2007,815.0,2.9842968
Uzbekistan,UZB,2008,831.0,2.9970992
Uzbekistan,UZB,2015,506.0,1.6349257
Uzbekistan,UZB,2016,757.0,2.4067216
Uzbekistan,UZB,2017,591.0,1.8500153
Uzbekistan,UZB,2018,474.0,1.4607278
Uzbekistan,UZB,2019,396.0,1.2008388
Uzbekistan,UZB,2020,449.0,1.3392328
Uzbekistan,UZB,2021,479.0,1.4054567
Vanuatu,VUT,2019,2.0,0.6570205
Vanuatu,VUT,2020,1.0,0.32083675
Vatican,VAT,2009,0.0,0.0
Vatican,VAT,2010,0.0,0.0
Vatican,VAT,2011,0.0,0.0
Vatican,VAT,2012,0.0,0.0
Vatican,VAT,2013,0.0,0.0
Vatican,VAT,2014,0.0,0.0
Vatican,VAT,2015,0.0,0.0
Vatican,VAT,2019,0.0,0.0
Vatican,VAT,2020,0.0,0.0
Vatican,VAT,2021,0.0,0.0
Venezuela,VEN,1990,2474.0,12.526215
Venezuela,VEN,1991,2502.0,12.370086
Venezuela,VEN,1992,3266.0,15.777427
Venezuela,VEN,1993,4292.0,20.271961
Venezuela,VEN,1994,4733.0,21.870693
Venezuela,VEN,1995,4481.0,20.269337
Venezuela,VEN,1996,4961.0,21.97845
Venezuela,VEN,1997,4225.0,18.339615
Venezuela,VEN,1998,4550.0,19.358557
Venezuela,VEN,1999,5974.0,24.925982
Venezuela,VEN,2000,8022.0,32.83973
Venezuela,VEN,2001,7960.0,31.993309
Venezuela,VEN,2002,9617.0,37.965446
Venezuela,VEN,2003,11342.0,43.991882
Venezuela,VEN,2004,9719.0,37.057335
Venezuela,VEN,2005,9964.0,37.362034
Venezuela,VEN,2006,12257.0,45.22531
Venezuela,VEN,2007,13156.0,47.79638
Venezuela,VEN,2008,14589.0,52.22699
Venezuela,VEN,2009,13985.0,49.368305
Venezuela,VEN,2010,13080.0,45.55107
Venezuela,VEN,2011,14098.0,48.453133
Venezuela,VEN,2012,16072.0,54.53603
Venezuela,VEN,2014,19030.0,63.027313
Venezuela,VEN,2015,15654.0,51.274635
Venezuela,VEN,2016,17407.0,56.623848
Venezuela,VEN,2017,14665.0,47.982174
Venezuela,VEN,2019,11874.0,40.984848
Venezuela,VEN,2020,8384.0,29.4274
Venezuela,VEN,2021,5444.0,19.305056
Vietnam,VNM,2001,1004.0,1.2578652
Vietnam,VNM,2002,1067.0,1.3231268
Vietnam,VNM,2003,1059.0,1.299772
Vietnam,VNM,2004,1063.0,1.2914399
Vietnam,VNM,2005,1053.0,1.2665064
Vietnam,VNM,2006,1048.0,1.2483354
Vietnam,VNM,2007,1168.0,1.3779716
Vietnam,VNM,2008,1092.0,1.275742
Vietnam,VNM,2009,1233.0,1.425715
Vietnam,VNM,2010,1336.0,1.5284115
Vietnam,VNM,2011,1358.0,1.5370839
World,OWID_WRL,2000,424387.1,6.901814
World,OWID_WRL,2001,435484.34,6.989272
World,OWID_WRL,2002,438760.53,6.950769
World,OWID_WRL,2003,432725.97,6.7678256
World,OWID_WRL,2004,423863.78,6.5454617
World,OWID_WRL,2005,415795.25,6.3400927
World,OWID_WRL,2006,413275.56,6.222697
World,OWID_WRL,2007,406997.8,6.051122
World,OWID_WRL,2008,411813.1,6.045708
World,OWID_WRL,2009,420450.1,6.094978
World,OWID_WRL,2010,424328.62,6.074349
World,OWID_WRL,2011,435152.4,6.1522136
World,OWID_WRL,2012,442400.38,6.177419
World,OWID_WRL,2013,441084.66,6.083612
World,OWID_WRL,2014,445889.94,6.075776
World,OWID_WRL,2015,439220.44,5.9162917
World,OWID_WRL,2016,447753.7,5.961374
World,OWID_WRL,2017,450526.47,5.930093
World,OWID_WRL,2018,442366.84,5.7590094
World,OWID_WRL,2019,431262.25,5.555708
World,OWID_WRL,2020,431912.16,5.5101085
World,OWID_WRL,2021,457945.5,5.791921
Yemen,YEM,1998,615.0,3.4927042
Yemen,YEM,1999,1024.0,5.652914
Yemen,YEM,2000,697.0,3.7415385
Yemen,YEM,2003,704.0,3.487082
Yemen,YEM,2004,646.0,3.1157446
Yemen,YEM,2009,990.0,4.1199207
Yemen,YEM,2010,1099.0,4.4414907
Yemen,YEM,2011,1375.0,5.3973193
Yemen,YEM,2012,1616.0,6.1624374
Yemen,YEM,2013,1703.0,6.3111467
Zambia,ZMB,1990,550.0,7.1554947
Zambia,ZMB,1991,684.0,8.67969
Zambia,ZMB,1992,768.0,9.511617
Zambia,ZMB,1993,745.0,9.007465
Zambia,ZMB,1994,831.0,9.806217
Zambia,ZMB,1998,872.0,9.303884
Zambia,ZMB,1999,1072.0,11.142016
Zambia,ZMB,2000,797.0,8.05772
Zambia,ZMB,2008,694.0,5.3995323
Zambia,ZMB,2009,812.0,6.0969715
Zambia,ZMB,2010,814.0,5.901935
Zambia,ZMB,2011,863.0,6.049427
Zambia,ZMB,2012,885.0,6.002174
Zambia,ZMB,2013,867.0,5.6908526
Zambia,ZMB,2014,825.0,5.242158
Zambia,ZMB,2015,853.0,5.2498026
Zimbabwe,ZWE,1990,587.0,5.803898
Zimbabwe,ZWE,2001,1529.0,12.836898
Zimbabwe,ZWE,2002,1623.0,13.54233
Zimbabwe,ZWE,2003,1360.0,11.262167
Zimbabwe,ZWE,2004,1356.0,11.150508
Zimbabwe,ZWE,2005,1350.0,11.043168
Zimbabwe,ZWE,2006,1072.0,8.693896
Zimbabwe,ZWE,2010,711.0,5.5374823
Zimbabwe,ZWE,2012,981.0,7.395217
Zimbabwe,ZWE,2018,734.0,4.876369
Zimbabwe,ZWE,2019,790.0,5.1450353
Zimbabwe,ZWE,2020,780.0,4.9777703
Zimbabwe,ZWE,2021,982.0,6.139985
